,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector
189,AT00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,582.0,DE2040-2007 Update,,,IoSN Lite,Electricity
190,AT00-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3527.0,DE2040-2007 Update,,,IoSN Lite,Electricity
191,BA00-HR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1422.0,DE2040-2007 Update,,,IoSN Lite,Electricity
192,BA00-ME00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,753.0,DE2040-2007 Update,,,IoSN Lite,Electricity
193,BA00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,422.0,DE2040-2007 Update,,,IoSN Lite,Electricity
194,BE00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,835.0,DE2040-2007 Update,,,IoSN Lite,Electricity
195,BE00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,8611.0,DE2040-2007 Update,,,IoSN Lite,Electricity
196,BE00-LUG1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,10.0,DE2040-2007 Update,,,IoSN Lite,Electricity
197,BE00-NL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4005.0,DE2040-2007 Update,,,IoSN Lite,Electricity
198,BE00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,9444.0,DE2040-2007 Update,,,IoSN Lite,Electricity
199,BG00-GR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1026.0,DE2040-2007 Update,,,IoSN Lite,Electricity
200,BG00-MK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,258.0,DE2040-2007 Update,,,IoSN Lite,Electricity
201,BG00-RO00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2169.0,DE2040-2007 Update,,,IoSN Lite,Electricity
202,BG00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1481.0,DE2040-2007 Update,,,IoSN Lite,Electricity
203,CH00-DE00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11923.0,DE2040-2007 Update,,,IoSN Lite,Electricity
204,CH00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11775.0,DE2040-2007 Update,,,IoSN Lite,Electricity
205,CH00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1503.0,DE2040-2007 Update,,,IoSN Lite,Electricity
206,CY00-GR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1797.0,DE2040-2007 Update,,,IoSN Lite,Electricity
207,CZ00-SK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,648.0,DE2040-2007 Update,,,IoSN Lite,Electricity
208,DE00-DKE1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4177.0,DE2040-2007 Update,,,IoSN Lite,Electricity
209,DE00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,30268.0,DE2040-2007 Update,,,IoSN Lite,Electricity
210,DE00-NL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2837.0,DE2040-2007 Update,,,IoSN Lite,Electricity
211,DE00-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4075.0,DE2040-2007 Update,,,IoSN Lite,Electricity
212,DKE1-DKW1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,908.0,DE2040-2007 Update,,,IoSN Lite,Electricity
213,DKE1-PL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,538.0,DE2040-2007 Update,,,IoSN Lite,Electricity
214,DKE1-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4735.0,DE2040-2007 Update,,,IoSN Lite,Electricity
215,DKW1-NOS0,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,6843.0,DE2040-2007 Update,,,IoSN Lite,Electricity
216,DKW1-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1022.0,DE2040-2007 Update,,,IoSN Lite,Electricity
217,EE00-FI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2413.0,DE2040-2007 Update,,,IoSN Lite,Electricity
218,EE00-LV00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1360.0,DE2040-2007 Update,,,IoSN Lite,Electricity
219,ES00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11302.0,DE2040-2007 Update,,,IoSN Lite,Electricity
220,ES00-PT00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5419.0,DE2040-2007 Update,,,IoSN Lite,Electricity
221,FI00-NON1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3404.0,DE2040-2007 Update,,,IoSN Lite,Electricity
222,FI00-SE01,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,13261.0,DE2040-2007 Update,,,IoSN Lite,Electricity
223,FI00-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2098.0,DE2040-2007 Update,,,IoSN Lite,Electricity
224,FR00-IE00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5661.0,DE2040-2007 Update,,,IoSN Lite,Electricity
225,FR00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,23.0,DE2040-2007 Update,,,IoSN Lite,Electricity
226,FR00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,8717.0,DE2040-2007 Update,,,IoSN Lite,Electricity
227,GR00-GR03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,479.0,DE2040-2007 Update,,,IoSN Lite,Electricity
228,GR00-MK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2022.0,DE2040-2007 Update,,,IoSN Lite,Electricity
229,HR00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1608.0,DE2040-2007 Update,,,IoSN Lite,Electricity
230,HR00-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,655.0,DE2040-2007 Update,,,IoSN Lite,Electricity
231,HU00-RO00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3523.0,DE2040-2007 Update,,,IoSN Lite,Electricity
232,HU00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1981.0,DE2040-2007 Update,,,IoSN Lite,Electricity
233,HU00-SK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2453.0,DE2040-2007 Update,,,IoSN Lite,Electricity
234,IE00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,28.0,DE2040-2007 Update,,,IoSN Lite,Electricity
235,ITCN-ITCS,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,897.0,DE2040-2007 Update,,,IoSN Lite,Electricity
236,ITCS-ME00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3503.0,DE2040-2007 Update,,,IoSN Lite,Electricity
237,ITN1-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,6445.0,DE2040-2007 Update,,,IoSN Lite,Electricity
238,ITSI-MT00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,14.0,DE2040-2007 Update,,,IoSN Lite,Electricity
239,LT00-LV00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1940.0,DE2040-2007 Update,,,IoSN Lite,Electricity
240,LT00-PL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1066.0,DE2040-2007 Update,,,IoSN Lite,Electricity
241,ME00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,147.0,DE2040-2007 Update,,,IoSN Lite,Electricity
242,MK00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2167.0,DE2040-2007 Update,,,IoSN Lite,Electricity
243,NL00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2210.0,DE2040-2007 Update,,,IoSN Lite,Electricity
244,NOM1-SE02,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,827.0,DE2040-2007 Update,,,IoSN Lite,Electricity
245,NON1-SE02,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,781.0,DE2040-2007 Update,,,IoSN Lite,Electricity
246,NOS0-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2433.0,DE2040-2007 Update,,,IoSN Lite,Electricity
247,NOS0-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4859.0,DE2040-2007 Update,,,IoSN Lite,Electricity
248,PL00-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5019.0,DE2040-2007 Update,,,IoSN Lite,Electricity
249,PLI0-SK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1970.0,DE2040-2007 Update,,,IoSN Lite,Electricity
250,RO00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1250.0,DE2040-2007 Update,,,IoSN Lite,Electricity
251,SE02-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,60.0,DE2040-2007 Update,,,IoSN Lite,Electricity
252,UK00-UKNI,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1930.0,DE2040-2007 Update,,,IoSN Lite,Electricity
253,AL00-GR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,385.0,DE2040-2007 Update,,,IoSN Lite,Electricity
254,AL00-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,483.0,DE2040-2007 Update,,,IoSN Lite,Electricity
255,AL00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,205.0,DE2040-2007 Update,,,IoSN Lite,Electricity
256,AL00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1453.0,DE2040-2007 Update,,,IoSN Lite,Electricity
257,AT00-CH00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2051.0,DE2040-2007 Update,,,IoSN Lite,Electricity
258,AT00-CZ00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2887.0,DE2040-2007 Update,,,IoSN Lite,Electricity
259,AT00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,11775.0,DE2040-2007 Update,,,IoSN Lite,Electricity
260,AT00-HU00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1865.0,DE2040-2007 Update,,,IoSN Lite,Electricity
261,AT00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,450.0,DE2040-2007 Update,,,IoSN Lite,Electricity
262,AT00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1960.0,DE2040-2007 Update,,,IoSN Lite,Electricity
263,BA00-HR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1076.0,DE2040-2007 Update,,,IoSN Lite,Electricity
264,BA00-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1089.0,DE2040-2007 Update,,,IoSN Lite,Electricity
265,BA00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1853.0,DE2040-2007 Update,,,IoSN Lite,Electricity
266,BE00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,784.0,DE2040-2007 Update,,,IoSN Lite,Electricity
267,BE00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,17691.0,DE2040-2007 Update,,,IoSN Lite,Electricity
268,BE00-LUG1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5.0,DE2040-2007 Update,,,IoSN Lite,Electricity
269,BE00-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2402.0,DE2040-2007 Update,,,IoSN Lite,Electricity
270,BE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3389.0,DE2040-2007 Update,,,IoSN Lite,Electricity
271,BG00-GR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,769.0,DE2040-2007 Update,,,IoSN Lite,Electricity
272,BG00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,143.0,DE2040-2007 Update,,,IoSN Lite,Electricity
273,BG00-RO00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2339.0,DE2040-2007 Update,,,IoSN Lite,Electricity
274,BG00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1162.0,DE2040-2007 Update,,,IoSN Lite,Electricity
275,CH00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7670.0,DE2040-2007 Update,,,IoSN Lite,Electricity
276,CH00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,21553.0,DE2040-2007 Update,,,IoSN Lite,Electricity
277,CH00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,823.0,DE2040-2007 Update,,,IoSN Lite,Electricity
278,CZ00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2129.0,DE2040-2007 Update,,,IoSN Lite,Electricity
279,CZ00-PLE0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,776.0,DE2040-2007 Update,,,IoSN Lite,Electricity
280,CZ00-SK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1032.0,DE2040-2007 Update,,,IoSN Lite,Electricity
281,DE00-DEKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2068.0,DE2040-2007 Update,,,IoSN Lite,Electricity
282,DE00-DKE1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2429.0,DE2040-2007 Update,,,IoSN Lite,Electricity
283,DE00-DKW1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,18116.0,DE2040-2007 Update,,,IoSN Lite,Electricity
284,DE00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,14878.0,DE2040-2007 Update,,,IoSN Lite,Electricity
285,DE00-LUG1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,602.0,DE2040-2007 Update,,,IoSN Lite,Electricity
286,DE00-LUV1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1279.0,DE2040-2007 Update,,,IoSN Lite,Electricity
287,DE00-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12878.0,DE2040-2007 Update,,,IoSN Lite,Electricity
288,DE00-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7828.0,DE2040-2007 Update,,,IoSN Lite,Electricity
289,DE00-PLE0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,6817.0,DE2040-2007 Update,,,IoSN Lite,Electricity
290,DE00-SE04,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3061.0,DE2040-2007 Update,,,IoSN Lite,Electricity
291,DE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,6362.0,DE2040-2007 Update,,,IoSN Lite,Electricity
292,DEKF-DKKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,239.0,DE2040-2007 Update,,,IoSN Lite,Electricity
293,DKE1-DKKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2364.0,DE2040-2007 Update,,,IoSN Lite,Electricity
294,DKE1-DKW1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1747.0,DE2040-2007 Update,,,IoSN Lite,Electricity
295,DKE1-SE04,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4062.0,DE2040-2007 Update,,,IoSN Lite,Electricity
296,DKW1-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,794.0,DE2040-2007 Update,,,IoSN Lite,Electricity
297,DKW1-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5553.0,DE2040-2007 Update,,,IoSN Lite,Electricity
298,DKW1-SE03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2220.0,DE2040-2007 Update,,,IoSN Lite,Electricity
299,DKW1-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3394.0,DE2040-2007 Update,,,IoSN Lite,Electricity
300,EE00-FI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2175.0,DE2040-2007 Update,,,IoSN Lite,Electricity
301,EE00-LV00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1001.0,DE2040-2007 Update,,,IoSN Lite,Electricity
302,ES00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,9198.0,DE2040-2007 Update,,,IoSN Lite,Electricity
303,ES00-PT00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12376.0,DE2040-2007 Update,,,IoSN Lite,Electricity
304,FI00-SE01,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12749.0,DE2040-2007 Update,,,IoSN Lite,Electricity
305,FI00-SE03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4823.0,DE2040-2007 Update,,,IoSN Lite,Electricity
306,FR00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,20.0,DE2040-2007 Update,,,IoSN Lite,Electricity
307,FR00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5418.0,DE2040-2007 Update,,,IoSN Lite,Electricity
308,FR15-ITCO,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,786.0,DE2040-2007 Update,,,IoSN Lite,Electricity
309,GR00-GR03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,671.0,DE2040-2007 Update,,,IoSN Lite,Electricity
310,GR00-ITS1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1843.0,DE2040-2007 Update,,,IoSN Lite,Electricity
311,GR00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3044.0,DE2040-2007 Update,,,IoSN Lite,Electricity
312,HR00-HU00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1297.0,DE2040-2007 Update,,,IoSN Lite,Electricity
313,HR00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1593.0,DE2040-2007 Update,,,IoSN Lite,Electricity
314,HR00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2143.0,DE2040-2007 Update,,,IoSN Lite,Electricity
315,HU00-RO00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3782.0,DE2040-2007 Update,,,IoSN Lite,Electricity
316,HU00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2360.0,DE2040-2007 Update,,,IoSN Lite,Electricity
317,HU00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1922.0,DE2040-2007 Update,,,IoSN Lite,Electricity
318,HU00-SK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5802.0,DE2040-2007 Update,,,IoSN Lite,Electricity
319,IE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1034.0,DE2040-2007 Update,,,IoSN Lite,Electricity
320,IE00-UKNI,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,825.0,DE2040-2007 Update,,,IoSN Lite,Electricity
321,ITCN-ITCO,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1134.0,DE2040-2007 Update,,,IoSN Lite,Electricity
322,ITCN-ITCS,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12234.0,DE2040-2007 Update,,,IoSN Lite,Electricity
323,ITCN-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7375.0,DE2040-2007 Update,,,IoSN Lite,Electricity
324,ITCO-ITSA,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1604.0,DE2040-2007 Update,,,IoSN Lite,Electricity
325,ITCS-ITS1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,31275.0,DE2040-2007 Update,,,IoSN Lite,Electricity
326,ITCS-ITSA,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1120.0,DE2040-2007 Update,,,IoSN Lite,Electricity
327,ITCS-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3423.0,DE2040-2007 Update,,,IoSN Lite,Electricity
328,ITN1-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3850.0,DE2040-2007 Update,,,IoSN Lite,Electricity
329,ITS1-ITSI,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1736.0,DE2040-2007 Update,,,IoSN Lite,Electricity
330,ITSI-MT00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,61.0,DE2040-2007 Update,,,IoSN Lite,Electricity
331,LT00-LV00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1605.0,DE2040-2007 Update,,,IoSN Lite,Electricity
332,LT00-PL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1480.0,DE2040-2007 Update,,,IoSN Lite,Electricity
333,LT00-SE04,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3167.0,DE2040-2007 Update,,,IoSN Lite,Electricity
334,ME00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2366.0,DE2040-2007 Update,,,IoSN Lite,Electricity
335,MK00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2793.0,DE2040-2007 Update,,,IoSN Lite,Electricity
336,NL00-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3616.0,DE2040-2007 Update,,,IoSN Lite,Electricity
337,NL00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4283.0,DE2040-2007 Update,,,IoSN Lite,Electricity
338,NOM1-NON1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4484.0,DE2040-2007 Update,,,IoSN Lite,Electricity
339,NOM1-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,854.0,DE2040-2007 Update,,,IoSN Lite,Electricity
